observation_id,schema_version,stage,environment_id,classifier,configuration_id,seed,phase,outer_repetition,inner_operation_count,measured_operation_count,record_count,measured_record_count,feature_count,warmup_calls,worker_pid,wall_time_sec,process_cpu_time_sec,start_rss_mib,end_rss_mib,absolute_peak_rss_mib,incremental_peak_rss_mib,selected_input_bytes,numpy_dense_nbytes,serialized_model_bytes,per_operation_latency_sec,per_record_latency_sec,throughput_records_sec,time_unit,rss_unit,size_unit,throughput_unit,measurement_kind,measurement_scope,measurement_provenance,derived_measurement_provenance,workload_sha256,model_sha256,feature_manifest_sha256,v06_lock_sha256,status,failure_type,failure_stage,failure_reason
v07d__training__decision_tree__pairwise_correlation_filter_natural__s43__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,training,5,1,1,28000,28000,42,3,7384,0.0902625340004306,0.09512614000000008,166.8515625,166.9765625,166.9765625,0.125,9408132,9408000,4404,0.0902625340004306,3.223661928586807e-06,310206.2257621354,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s43__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,training,6,1,1,28000,28000,42,3,7387,0.09078299599968886,0.09659869299999979,166.73828125,166.86328125,166.86328125,0.125,9408132,9408000,4404,0.09078299599968886,3.2422498571317454e-06,308427.80293454917,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s43__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,training,7,1,1,28000,28000,42,3,7390,0.08624601800147502,0.08856653100000011,166.83984375,166.96484375,166.96484375,0.125,9408132,9408000,4404,0.08624601800147502,3.080214928624108e-06,324652.66975596634,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s43__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,training,8,1,1,28000,28000,42,3,7393,0.06606409400046687,0.068888367,166.8984375,167.0234375,167.0234375,0.125,9408132,9408000,4404,0.06606409400046687,2.359431928588102e-06,423830.8331270255,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s43__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,training,9,1,1,28000,28000,42,3,7396,0.06584727900008147,0.06990449200000004,166.87890625,167.00390625,167.00390625,0.125,9408132,9408000,4404,0.06584727900008147,2.3516885357171954e-06,425226.37875386403,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__pairwise_correlation_filter_natural__s43__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,pairwise_correlation_filter_natural,43,training,10,1,1,28000,28000,42,3,7399,0.09581546600020374,0.09940530800000014,167.09375,167.34375,167.34375,0.25,9408132,9408000,4404,0.09581546600020374,3.421980928578705e-06,292228.3966133449,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,b5da22eecf2b959249a657cd7979777c1cbbacc060740f98aa9b70d506f42b8d,c355fe6d1f8ed5557b3f94f48cd0c4400d9f4a6894f52916c79a7721a912eef6,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s43__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,43,training,1,1,1,28000,28000,11,3,7402,0.03421485399849189,0.03554605199999994,154.47265625,154.6015625,157.22265625,2.75,2464132,2464000,3716,0.03421485399849189,1.2219590713747104e-06,818358.0149497108,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,2c2425fa343e32cee162c2f8a27e310e45c333db9ebc75e629934704a44c5cc8,b17729dc1b6efb27a473318624ef9abb590db29ae240b2882aae2d13c97b70e1,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s43__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,43,training,2,1,1,28000,28000,11,3,7405,0.03593218599962711,0.03714578399999979,154.5078125,154.63671875,157.2578125,2.75,2464132,2464000,3716,0.03593218599962711,1.2832923571295397e-06,779245.6601524487,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,2c2425fa343e32cee162c2f8a27e310e45c333db9ebc75e629934704a44c5cc8,b17729dc1b6efb27a473318624ef9abb590db29ae240b2882aae2d13c97b70e1,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s43__r03,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,43,training,3,1,1,28000,28000,11,3,7408,0.03813606699986849,0.03972439200000011,154.41796875,154.546875,157.16796875,2.75,2464132,2464000,3716,0.03813606699986849,1.3620023928524462e-06,734213.1006875081,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,2c2425fa343e32cee162c2f8a27e310e45c333db9ebc75e629934704a44c5cc8,b17729dc1b6efb27a473318624ef9abb590db29ae240b2882aae2d13c97b70e1,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s43__r04,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,43,training,4,1,1,28000,28000,11,3,7411,0.038650485999824014,0.040361932000000156,154.72265625,154.8515625,157.47265625,2.75,2464132,2464000,3716,0.038650485999824014,1.3803744999937148e-06,724441.0846509794,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,2c2425fa343e32cee162c2f8a27e310e45c333db9ebc75e629934704a44c5cc8,b17729dc1b6efb27a473318624ef9abb590db29ae240b2882aae2d13c97b70e1,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s43__r05,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,43,training,5,1,1,28000,28000,11,3,7415,0.03701462800017907,0.03847323799999991,154.51171875,154.640625,157.26171875,2.75,2464132,2464000,3716,0.03701462800017907,1.3219510000063954e-06,756457.6901830416,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,2c2425fa343e32cee162c2f8a27e310e45c333db9ebc75e629934704a44c5cc8,b17729dc1b6efb27a473318624ef9abb590db29ae240b2882aae2d13c97b70e1,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s43__r06,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,43,training,6,1,1,28000,28000,11,3,7418,0.042269796000255155,0.044242909000000274,153.9765625,154.23046875,156.8515625,2.875,2464132,2464000,3716,0.042269796000255155,1.509635571437684e-06,662411.5242910323,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,2c2425fa343e32cee162c2f8a27e310e45c333db9ebc75e629934704a44c5cc8,b17729dc1b6efb27a473318624ef9abb590db29ae240b2882aae2d13c97b70e1,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s43__r07,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,43,training,7,1,1,28000,28000,11,3,7421,0.037056197001220426,0.038554961,154.55859375,154.6875,157.30859375,2.75,2464132,2464000,3716,0.037056197001220426,1.3234356071864438e-06,755609.1090264291,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,2c2425fa343e32cee162c2f8a27e310e45c333db9ebc75e629934704a44c5cc8,b17729dc1b6efb27a473318624ef9abb590db29ae240b2882aae2d13c97b70e1,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s43__r08,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,43,training,8,1,1,28000,28000,11,3,7425,0.03751257699877897,0.039167062999999835,154.0390625,154.16796875,156.7890625,2.75,2464132,2464000,3716,0.03751257699877897,1.3397348928135345e-06,746416.3286065736,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,2c2425fa343e32cee162c2f8a27e310e45c333db9ebc75e629934704a44c5cc8,b17729dc1b6efb27a473318624ef9abb590db29ae240b2882aae2d13c97b70e1,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s43__r09,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,43,training,9,1,1,28000,28000,11,3,7431,0.03587390500069887,0.0374201860000003,154.6640625,154.79296875,157.4140625,2.75,2464132,2464000,3716,0.03587390500069887,1.2812108928821025e-06,780511.628144595,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,2c2425fa343e32cee162c2f8a27e310e45c333db9ebc75e629934704a44c5cc8,b17729dc1b6efb27a473318624ef9abb590db29ae240b2882aae2d13c97b70e1,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__mutual_information_select_k_best_k11__s43__r10,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,mutual_information_select_k_best_k11,43,training,10,1,1,28000,28000,11,3,7434,0.03591635699922335,0.0372291640000002,154.21875,154.34765625,156.96875,2.75,2464132,2464000,3716,0.03591635699922335,1.2827270356865483e-06,779589.0880749811,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,2c2425fa343e32cee162c2f8a27e310e45c333db9ebc75e629934704a44c5cc8,b17729dc1b6efb27a473318624ef9abb590db29ae240b2882aae2d13c97b70e1,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s43__r01,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,43,training,1,1,1,28000,28000,43,3,7438,0.08615675900000497,0.08959553600000003,167.484375,167.609375,167.609375,0.125,9632132,9632000,4420,0.08615675900000497,3.0770271071430348e-06,324989.0121795132,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,5ff1ae4ae58b9f112f6d2718243f1929e41676d238e34264e5637d7b39cc5a4d,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
v07d__training__decision_tree__none_natural__s43__r02,v0.7-d-tier1-computational-1,V0.7-D,5b390d6532854ad704f8fe56280d2ea9b6cfebd95ced1b804d0e0ec3e1ecf82e,decision_tree,none_natural,43,training,2,1,1,28000,28000,43,3,7441,0.10266870400118933,0.10813911300000001,167.08984375,167.21484375,167.21484375,0.125,9632132,9632000,4420,0.10266870400118933,3.6667394286139043e-06,272721.8607890058,seconds,MiB,bytes,records/second,DIRECT_COMPUTATIONAL,model.fit_only_data_loading_selection_serialization_excluded,DIRECT_COMPUTATIONAL,DERIVED,8a1ca813143b15f6bdc3161f9b99ecf6f9816ec225e34babc07b09fa2a6f4865,5ff1ae4ae58b9f112f6d2718243f1929e41676d238e34264e5637d7b39cc5a4d,5146fd08fe766979adaf443bf9f4f7d32ee3c94cfdaf0fd46ec0efd10e92a10d,71dc92b8a34db1bb3c2f55a69e56f43733544329128ec60c5cdbbce2445d1604,SUCCESS,,,
