classifier,configuration_id,scenario_id,attack_type,attack_rate,attack_severity,metric,count,mean,std,min,max,ci95_low,ci95_high
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,inference_wall_time_sec,5,0.0017032685600861439,0.00021254702359633186,0.0014845685996988322,0.0019951212001615205,0.001439356572961003,0.0019671805472112848
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,per_record_inference_sec,5,2.8387809334769066e-07,3.5424503932721975e-08,2.474280999498054e-07,3.325202000269201e-07,2.398927621601672e-07,3.2786342453521413e-07
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,inference_cpu_time_sec,5,0.001754026899999417,0.00026709726154417,0.0014919422999980724,0.0021546967000006132,0.0014223818463209427,0.002085671953677891
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,inference_peak_rss_mib,5,803.40625,0.0,803.40625,803.40625,803.40625,803.40625
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,peak_rss_mib,5,803.40625,0.0,803.40625,803.40625,803.40625,803.40625
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,serialized_model_bytes,5,1353.2,13.386560424545209,1334.0,1366.0,1336.5783898610498,1369.8216101389503
logistic_regression,mutual_information_select_k_best_k11,quantity_manipulation__r0p05__medium,quantity_manipulation,0.05,MEDIUM,serialized_model_kib,5,1.321484375,0.01307281291459493,1.302734375,1.333984375,1.3052523338486814,1.3377164161513186
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,selected_feature_count,5,43.0,0.0,43.0,43.0,43.0,43.0
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,source_block_count,5,10.0,0.0,10.0,10.0,10.0,10.0
decision_tree,none_natural,value_manipulation__r0p05__medium,value_manipulation,0.05,MEDIUM,selected_input_bytes,5,2064132.0,0.0,2064132.0,2064132.0,2064132.0,2064132.0
